,OBSID,AIA_N_GUESS,IRIS_N_GUESS,BLUR_GUESS,OPTIMIZED_AIA,OPTIMIZED_IRIS,OPTIMIZED_BLUR,RESULT
34,20221008_030317_3620108077,0.22999999999999998,0.15000000000000002,20,0.2236111111111111,0.14500000000000002,21.111111111111107,1254.0549399700703
35,20221008_030317_3620108077,0.22999999999999998,0.15000000000000002,25,0.24910361483749188,0.1338243237839284,25.98120860991772,986.4677526596219
36,20221008_030317_3620108077,0.22999999999999998,0.20000000000000004,20,0.24589507244513034,0.20446737825788752,19.193222736625522,1026.7722576525139
37,20221008_030317_3620108077,0.22999999999999998,0.20000000000000004,25,0.2449754372427984,0.19277006172839506,24.37274948559672,1004.0355512656145
38,20221008_030317_3620108077,0.22999999999999998,0.25000000000000006,20,0.23894444444444446,0.25138888888888894,19.333333333333336,955.3184822214675
39,20221008_030317_3620108077,0.22999999999999998,0.25000000000000006,25,0.2504506463801074,0.255388341133617,28.685086656270965,952.4461980004709
40,20221008_030317_3620108077,0.22999999999999998,0.30000000000000004,20,0.23109385895347506,0.3283750750171469,18.863608110425247,1049.8692778472223
41,20221008_030317_3620108077,0.22999999999999998,0.30000000000000004,25,0.23958333333333331,0.3125000000000001,25.208333333333336,1027.1977152860281
42,20221008_030317_3620108077,0.22999999999999998,0.3500000000000001,20,0.22999999999999998,0.3587500000000001,20.0,993.2129003548336
43,20221008_030317_3620108077,0.22999999999999998,0.3500000000000001,25,0.25625287049738366,0.3442393499466544,23.883784547579154,1035.3499885386636
44,20221008_030317_3620108077,0.22999999999999998,0.40000000000000013,20,0.22999999999999998,0.42000000000000015,20.0,1182.4665875976564
45,20221008_030317_3620108077,0.22999999999999998,0.40000000000000013,25,0.24341666666666667,0.40000000000000013,24.6875,1072.9343723177824
46,20221008_030317_3620108077,0.22999999999999998,0.45000000000000007,20,0.24123379629629632,0.38968749999999996,21.217592592592595,1071.043353641842
47,20221008_030317_3620108077,0.22999999999999998,0.45000000000000007,25,0.24974168857643636,0.2378023191015083,32.39605957552203,967.6732582449173
48,20220626_040436_3620108077,0.19,0.1,20,0.19,0.10500000000000001,20.0,2821.24206502425
49,20220626_040436_3620108077,0.19,0.1,25,0.1936358024691358,0.10709876543209881,23.37962962962962,2319.2223379411635
