,OBSID,AIA_N_GUESS,IRIS_N_GUESS,BLUR_GUESS,OPTIMIZED_AIA,OPTIMIZED_IRIS,OPTIMIZED_BLUR,RESULT
189,20220722_222826_3620108076,0.22999999999999998,0.40000000000000013,25,0.22999999999999998,0.40000000000000013,25.0,100000.0
190,20220722_222826_3620108076,0.22999999999999998,0.45000000000000007,20,0.22999999999999998,0.45000000000000007,20.0,100000.0
191,20220722_222826_3620108076,0.22999999999999998,0.45000000000000007,25,0.22999999999999998,0.45000000000000007,25.0,100000.0
192,20220724_012227_3620110077,0.19,0.1,20,0.3,0.18358836578059756,21.292556301289128,8823.514365847512
193,20220724_012227_3620110077,0.19,0.1,25,0.2777701791135236,0.30400333106400335,25.82721655856709,9104.958495586687
194,20220724_012227_3620110077,0.19,0.15000000000000002,20,0.28962390821206485,0.46541698686314265,20.157133123333892,8794.140899014534
195,20220724_012227_3620110077,0.19,0.15000000000000002,25,0.2950867163569891,0.4605193423379441,23.294420664078714,8794.140899014534
196,20220724_012227_3620110077,0.19,0.20000000000000004,20,0.3,0.46116324772004447,20.89865677437229,8794.140899014534
197,20220724_012227_3620110077,0.19,0.20000000000000004,25,0.3,0.2743389354464636,23.898873050362678,9027.793349685237
198,20220724_012227_3620110077,0.19,0.25000000000000006,20,0.3,0.46272486626332776,20.140843564884428,8794.140899014534
199,20220724_012227_3620110077,0.19,0.25000000000000006,25,0.3,0.1866227554743792,25.20442945667246,8994.071113724342
200,20220724_012227_3620110077,0.19,0.30000000000000004,20,0.3,0.24954756444187076,20.339579422213195,9302.405229114034
201,20220724_012227_3620110077,0.19,0.30000000000000004,25,0.19,0.30000000000000004,25.0,6549.705453596161
202,20220724_012227_3620110077,0.19,0.3500000000000001,20,0.3,0.46532402616955443,20.91721763894765,8794.140899014534
203,20220724_012227_3620110077,0.19,0.3500000000000001,25,0.3,0.3284104778284368,24.81289942819733,9099.699957381756
204,20220724_012227_3620110077,0.19,0.40000000000000013,20,0.15275447767476183,0.14511484022899512,20.669248687714134,8492.030481000818
205,20220724_012227_3620110077,0.19,0.40000000000000013,25,0.24160693001661093,0.323638661832341,25.166935558308413,8945.990928754734
206,20220724_012227_3620110077,0.19,0.45000000000000007,20,0.2008436300781999,0.3151819157313901,20.719544531969877,9107.527865624841
207,20220724_012227_3620110077,0.19,0.45000000000000007,25,0.3,0.45762515248744745,23.71355524790569,8794.140899014534
208,20220724_012227_3620110077,0.21,0.1,20,0.3,0.4589068334053945,20.308464764649262,8794.140899014534
209,20220724_012227_3620110077,0.21,0.1,25,0.2666254919851937,0.17270054259774614,26.790784719349368,9091.506541623217
210,20220724_012227_3620110077,0.21,0.15000000000000002,20,0.3,0.45997683437789727,20.073021786348466,8794.140899014534
211,20220724_012227_3620110077,0.21,0.15000000000000002,25,0.3,0.18696641826289973,25.11339250768951,8994.071113724342
212,20220724_012227_3620110077,0.21,0.20000000000000004,20,0.3,0.4628234690287144,20.351006633617555,8794.140899014534
213,20220724_012227_3620110077,0.21,0.20000000000000004,25,0.2648167714325479,0.12533187058137935,25.31870807838274,8611.335086878638
214,20220724_012227_3620110077,0.21,0.25000000000000006,20,0.25220720809713365,0.3347008104560683,20.204944173948977,9228.779106599073
215,20220724_012227_3620110077,0.21,0.25000000000000006,25,0.255937452320751,0.2948809124478675,25.258060397024167,8814.176672735084
216,20220724_012227_3620110077,0.21,0.30000000000000004,20,0.17953933571858016,0.30305204720092194,20.03152744025752,6661.302873491319
217,20220724_012227_3620110077,0.21,0.30000000000000004,25,0.23301984111808072,0.31518174930163373,26.420049843901698,9203.536543391072
218,20220724_012227_3620110077,0.21,0.3500000000000001,20,0.29060633375375544,0.31280969970352007,20.86208169267818,9228.964616219355
219,20220724_012227_3620110077,0.21,0.3500000000000001,25,0.3,0.34716018594805936,23.87906827664059,9420.63232669425
220,20220724_012227_3620110077,0.21,0.40000000000000013,20,0.3,0.4640196765313503,20.018506820217866,8794.140899014534
221,20220724_012227_3620110077,0.21,0.40000000000000013,25,0.3,0.18431945076469236,25.357239383304183,8994.071113724342
222,20220724_012227_3620110077,0.21,0.45000000000000007,20,0.2682460032109886,0.1240421774964171,20.728376490823884,8611.335086878638
223,20220724_012227_3620110077,0.21,0.45000000000000007,25,0.3,0.18540221792459355,25.227053883758547,8994.071113724342
224,20220724_012227_3620110077,0.22999999999999998,0.1,20,0.3,0.31294998703486027,20.538648359519158,9333.927943396082
225,20220724_012227_3620110077,0.22999999999999998,0.1,25,0.20172828046062669,0.27020614504707613,25.9508943331294,6626.920518498273
226,20220724_012227_3620110077,0.22999999999999998,0.15000000000000002,20,0.3,0.4607518537375817,21.087999985140534,8794.140899014534
227,20220724_012227_3620110077,0.22999999999999998,0.15000000000000002,25,0.2621459692990775,0.3152329093418845,26.06769978513552,9132.757305695111
228,20220724_012227_3620110077,0.22999999999999998,0.20000000000000004,20,0.2468838378667561,0.3284664346065484,20.36323557416656,9071.6957186847
229,20220724_012227_3620110077,0.22999999999999998,0.20000000000000004,25,0.2588144586695837,0.24267628874646857,25.110247553954093,9204.620892521627
