,OBSID,AIA_N_GUESS,IRIS_N_GUESS,BLUR_GUESS,OPTIMIZED_AIA,OPTIMIZED_IRIS,OPTIMIZED_BLUR,RESULT
38,20221008_030317_3620108077,0.22999999999999998,0.25000000000000006,20,0.20261477424932928,0.23440993861754794,20.74339072811132,926.1875893548888
39,20221008_030317_3620108077,0.22999999999999998,0.25000000000000006,25,0.20236461764310504,0.2300995181318173,21.074925175036924,926.1875893548888
40,20221008_030317_3620108077,0.22999999999999998,0.30000000000000004,20,0.21274387382797807,0.23627489898680934,24.206562255255292,926.2018136495387
41,20221008_030317_3620108077,0.22999999999999998,0.30000000000000004,25,0.2024255257368545,0.23024027207898506,21.032838870456402,926.1875893548888
42,20221008_030317_3620108077,0.22999999999999998,0.3500000000000001,20,0.20277682917386491,0.23659244872666207,20.95436792227484,926.1875893548888
43,20221008_030317_3620108077,0.22999999999999998,0.3500000000000001,25,0.2025172923675512,0.2323903522973199,25.949108278771384,926.1875893548888
44,20221008_030317_3620108077,0.22999999999999998,0.40000000000000013,20,0.2025605744079075,0.23264366211603604,25.12244696338997,926.1875893548888
45,20221008_030317_3620108077,0.22999999999999998,0.40000000000000013,25,0.20211681844882315,0.23801755675527725,21.04159391171035,926.1875893548888
46,20221008_030317_3620108077,0.22999999999999998,0.45000000000000007,20,0.20238753183050281,0.23493846331380785,20.094182423741554,926.1875893548888
47,20221008_030317_3620108077,0.22999999999999998,0.45000000000000007,25,0.20230750518863394,0.23124734897357407,20.51190514056945,926.1875893548888
48,20220626_040436_3620108077,0.19,0.1,20,0.20978145722502317,0.21273890728651007,24.542363885400388,761.9769546469478
49,20220626_040436_3620108077,0.19,0.1,25,0.2015033008374673,0.19527286697177837,20.605595071922526,761.3941010239749
50,20220626_040436_3620108077,0.19,0.15000000000000002,20,0.20085910254961045,0.2041700227052047,24.321331101573513,761.338319672797
51,20220626_040436_3620108077,0.19,0.15000000000000002,25,0.21962345429568092,0.30200287755210137,21.85754533597307,762.6606401220874
52,20220626_040436_3620108077,0.19,0.20000000000000004,20,0.2212302030295185,0.23684466026021822,20.127285304851554,762.6587046244777
53,20220626_040436_3620108077,0.19,0.20000000000000004,25,0.21988452849818896,0.30833170129767334,23.783740235142965,762.6606401220874
54,20220626_040436_3620108077,0.19,0.25000000000000006,20,0.21640056395794757,0.20877522556169814,21.34068698988219,762.7482972045207
55,20220626_040436_3620108077,0.19,0.25000000000000006,25,0.21234620815029787,0.2097462506856153,21.239774864542333,763.9714748089441
56,20220626_040436_3620108077,0.19,0.30000000000000004,20,0.1938530043278064,0.23145657716561824,21.180613274962713,760.9911754354353
57,20220626_040436_3620108077,0.19,0.30000000000000004,25,0.19667382622879376,0.20074947804738985,20.686984368482783,759.5030390614882
58,20220626_040436_3620108077,0.19,0.3500000000000001,20,0.20285951868165844,0.23795479531911015,21.772828044126435,760.15028694635
59,20220626_040436_3620108077,0.19,0.3500000000000001,25,0.22910712666749838,0.22741342064950654,21.796649193905328,760.7320749802943
60,20220626_040436_3620108077,0.19,0.40000000000000013,20,0.19687611702186542,0.20423718878870573,22.386365437448436,760.4013418207603
61,20220626_040436_3620108077,0.19,0.40000000000000013,25,0.2196563193129664,0.30083759688797956,20.511433902477542,762.8273900203922
62,20220626_040436_3620108077,0.19,0.45000000000000007,20,0.19868308455685074,0.2084222913678539,21.74498564123196,764.2312012511381
63,20220626_040436_3620108077,0.19,0.45000000000000007,25,0.20265297157051146,0.2377087285378191,21.482779948427105,760.15028694635
64,20220626_040436_3620108077,0.21,0.1,20,0.19551595301985392,0.20069450907540592,20.87111173043016,759.5030390614882
65,20220626_040436_3620108077,0.21,0.1,25,0.20210831249903277,0.20650822638324784,24.771161635449154,759.251921944449
66,20220626_040436_3620108077,0.21,0.15000000000000002,20,0.20256621733008165,0.2078604800143823,24.33506393944191,760.3735113705112
